CRE|(BREM) Creighton, Bremen Sport Equipment, Inc. (Bremen, IN); (FORD) Crestline, Ford (see English, French, German, and Italian Ford); (TOYT) Cressida, Toyota; (VAUX) Cresta, Vauxhall
C15|(CHEV) C/K 1500, Chevrolet
MCB|(VOLK) Microbus, Volkswagen
BRE|(MERC) Breezeway, Mercury
AVE|(KIA) Avella, Kia Motors Corp.; (TOYT) Avensis, Toyota
VEG|(CHEV) Vega, Chevrolet
MNR|Mariner
AA8|(AUDI) A8, Audi
PL8|(MORG) Plus 8 Series, Morgan
140|(SUBA) 1400 Series, Subaru; (VOLV) 140 Series, Volvo
MK4|(LINC) Mark IV, Lincoln-Continental; (ROV) Mark IV, Rover
YUK|(GMC) Yukon, General Motors Corp.
E43|(MERZ) E430, Mercedes-Benz
CSX|(SHEB) CSX, Shelby American; (ACUR) CSX, Acura
SEV|(CADI) Seville, Cadillac
900|(SAA) 900, Saab
VGN|(VOLK) Vanagon, Volkswagen
BOB|(MERC) Bobcat, Mercury
210|(CHEV) 210 Series, Chevrolet; (DATS) 210 (or B-210), B-210 (or 210), Datsun
MX3|(MAZD) MX3, Mazda
SOV|(JAGU) Sovereign, Jaguar
VRS|(NISS) Versa, Nissan
GOG|(GLAS) Goggomobile, Glas
DAR|(KAIS) Darrin, Kaiser; (DODG) Dart, Dodge
28I|(BMW) 328i, BMW
JEP|(SANG) Jeep, Sangyong
26P|(ALFA) 2600 Sprint, Alfa Romeo
B26|(MAZD) B2600, Mazda
FRE|(LNDR) Freelander, Land Rover; (FORD) Freestar, Ford
SVX|(SUBA) SVX, Subaru
M50|(MERZ) ML500, Mercedes-Benz
ATO|(HYUN) Atos, Hyundai
EC3|(FORD) Econoline E350, Ford (see English, French, German, and Italian Ford)
MYS|(MERC) Mystique, Mercury
V15|(DODG) Ram 1500 (van), Dodge
E32|(MERZ) E320, Mercedes-Benz
618|(MAZD) 618, Mazda
340|(JAGU) 340, Jaguar
S20|(HOND) S2000, Honda
42L|(JAGU) 4.2 Litre, Jaguar
EXP|(CHEV) Express (full-size van), Chevrolet; (FORD) EXP, Ford (see English, French, German, and Italian Ford); (MITS) Expo, Mitsubishi; (RENA) Export, Renault
S70|(VOLV) S70, Volvo
VIG|(ACUR) Vigor, Acura
ECL|(CHRY) E Class, Chrysler; (LOTU) Eclat, Lotus; (MITS) Eclipse, Eclipse Spyder GS-T, Mitsubishi
COM|(HUDS) Commodore, Hudson; (JEEP) Comanche, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) Comanche, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) Comanche, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (CHRY) Commander, Chrysler; (COMV) Comuta-Car, Commuter Vehicles, Inc.; (DODG) Compact Sportsman, Dodge; (FREF) Comete, French Ford; (MERC) Comet, Mercury; (STU) Commander, Studebaker
FE2|(SUBA) Fe, Subaru
DEA|(DETO) Deauville, DeTomaso
250|(BMW) 2500 Series, BMW; (LEXS) ES250, Lexus; (MDNA) GT250, Modena; (MERZ) 250 Series, Mercedes-Benz; (TRIU) 250, Triumph; (LEXS) IS250, Lexus
NY|(CHRY) New Yorker, Chrysler
TRP|(ISU) Trooper, Isuzu
TAH|(CHEV) Tahoe, Chevrolet
RID|(METE) Rideau, Meteor (Canadian Mercury)
CIT|(CHEV) Citation, Chevrolet; (EDSE) Citation, Edsel
MIL|(ALFA) Milano, Alfa Romeo; (MAZD) Millenia, Mazda
CK5|(MERZ) CLK500, Mercedes-Benz
RS6|(AUDI) RS6, Audi
CTV|(SOLE) Citi Van, Solectria
604|(PEUG) 604, Peugeot
RAM|(HUDS) Rambler, Hudson; (NASH) Rambler, Nash
CVC|(FORD) Crown Victoria, Ford
BLM|(AERO) Blimp
QTM|(VOLK) Quantum, Volkswagen
BRZ|(PLYM) Breeze, Plymouth
LUX|(OPEL) Luxus, Opel (imported by Buick); (VANG) Luxury, Vanguard (Canada)
SAP|(PLYM) Sapporo (imported), Plymouth
M5|(BMW) M5, BMW
CBT|(CHEV) Cobal, Chevrolet
G6|(PONT) G6, Pontiac
SIS|(ROL) Silver Shadow, Rolls-Royce
AER|(CHEC) Aerobus, Checker; (FORD) Aerostar, Ford (see English, French, German, and Italian Ford)
ELE|(BUIC) Electra (Park Avenue), Park Avenue (Electra), Buick; (BZEL) Electra-King, B & Z Electric Car Co.; (HOND) Element, Honda
FAL|(FORD) Falcon, Ford (see English, French, German, and Italian Ford)
VOL|(GAZ) Volga, GAZ; (PLYM) Volare, Plymouth
LEG|(ACUR) Legend, Acura; (DAEW) Leganza, Daewoo; (SUBA) Legacy, Outback Legacy, Subaru
CRS|(CHEV) Corsica, Chevrolet
PAL|(BERO) Palinuro, Bertone
G50|(SHEB) Cobra GT500, Shelby American; (MERZ) G500, Mercedes-Benz
MTH|(CHEC) Marathon, Checker
1GL|(AUDI) 100GL, Audi
GCH|(JEEP) Grand Cherokee, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) Grand Cherokee, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) Grand Cherokee, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
3L|(ROV) 3 Litre, Rover
MK8|(LINC) Mark VIII, Lincoln-Continental
CLI|(MERC) Caliente, Mercury; (PACK) Clipper, Packard
ALT|(NISS) Altima, Nissan
SSE|(PONT) SSE, Pontiac
GIP|(ALFA) Giulia Sprint, Alfa Romeo
HOR|(HUDS) Hornet, Hudson; (AMER) Hornet, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (PLYM) Horizon (also TC3), Plymouth
PUL|(NISS) Pulsar, Nissan
KOM|(VOLK) Kombi, Volkswagen
PRW|(PLYM) Prowler, Plymouth
M3|(BMW) M3, BMW
LIL|(DATS) LiL Hustler, Datsun
VIB|(PONT) Vibe (sport wagon), Pontiac
TUR|(MERC) Turnpike Cruiser, Mercury; (PLYM) Turismo, Plymouth
EVP|(HOND) EVPLUS, Honda
ARR|(ROOT) Arrow, Rootes; (SUNB) Arrow, Sunbeam
A80|(AUDI) 80, Audi
GS|(BUIC) Grand Sports (G.S.), Buick
CHA|(DAIH) Charade, Daihatsu; (DODG) Charger (and Shelby Charger), Dodge; (GAZ) Chaika, GAZ; (MITS) Chariot, Mitsubishi; (PLYM) Champ (imported), Plymouth; (SIN) Chamois, Singer; (STU) Challenger, Studebaker
MTX|(MITS) Mighty Max, Mitsubishi; (TOYT) Matrix (sport wagon), Toyota
EC2|(FORD) Econoline E250, Ford (see English, French, German, and Italian Ford)
TIP|(FERR) Tipo, Ferrari
FAV|(CHRY) Fifth Avenue, Chrysler
G35|(BUIC) GS350, Buick; (SHEB) Cobra GT350, Shelby American; (INFI) G35, Infiniti
ELS|Elise
QUA|(FERR) Quattrovalvolve, Ferrari; (MASE) Quattroporte, Maserati
WHE|(ATV) Wheels only; (SNOW) Wheels only, Snowmobiles; (SPEC) Motorized Wheelchairs
CAY|Cayman
544|(VOLV) PV544, Volvo
850|(AUDI) 850, Audi; (AUST) 850, Austin; (BMW) 850i, BMW; (MORR) 850 Series, Morris; (VOLV) 850 Series, Volvo
TF|(MG) TF Series, MG
CYL|Motorcycles
328|(BMW) 328is, BMW; (FERR) 328, Ferrari
535|(BMW) 535 Series, BMW
LAS|(CHRY) Laser, Chrysler; (FORD) Laser (foreign and Puerto Rican distribution only), Ford (see English, French, German, and Italian Ford); (PLYM) Laser, Plymouth
CHK|(JEEP) Cherokee, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) Cherokee, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) Cherokee, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
ABV|(AVTI) Series B, Avanti
F40|(FERR) F40, Ferrari
ISA|(BORG) Isabella, Borgward
ALR|(BUIC) Allure, Buick
760|(VOLV) 760, Volvo; (BMW) 760 LI, BMW ; (BMW) 760i, BMW
V25|(DODG) Ram 2500 (van), Dodge
CX7|(MAZD) CX7, Mazda
BWD|(LINC) Blackwood, Lincoln
MRL|(CREL) Merlin, Corbin Motors (electric vehicles)
240|(MERZ) 240 Series, Mercedes-Benz; (NISS) 240SX, Nissan; (VOLV) 240 Series, Volvo
MII|(MORR) Mini Series, Morris; (TOYT) Mark II, Toyota
ENC|(AMER) Encore, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (BUIC) Enclave, Buick
HON|(DATS) Honey Bee, Datsun
NAV|(LINC) Navigator, Lincoln-Continental; (MAZD) Navajo, Mazda
HAN|(BORG) Hansa, Borgward
DAK|(JEEP) Dakar, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) Dakar, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) Dakar, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (DODG) Dakota, Dodge
200|L200
SKW|(SNOW) Skis and Wheels, Snowmobiles
RAV|(TOYT) RAV4 (sport utility), Toyota
ATL|(ACUR) TL, Acura
E55|(MERZ) E55, Mercedes-Benz; (FORD) Econoline E-550, Ford
ML5|(MERZ) ML55, Mercedes-Benz
PRK|(BUIC) Park Avenue, Buick; (ROL) Park Ward, Rolls-Royce
28|(BMW) 2.8, BMW
GLE|(VOLV) GLE, Volvo
CW2|(FORD) Club Wagon E250, Ford (see English, French, German, and Italian Ford)
124|(FIAT) 124 Series, Fiat
S43|(LEXS) SC430, Lexus; (MERZ) S430V, Mercedes-Benz
PL4|(MORG) Plus 4 Series, Morgan
GS3|(LEXS) GS300, Lexus
SQU|(ENGF) Squire, English Ford (British); (FORD) Squire (Falcon or Fairlane), Ford (see English, French, German, and Italian Ford)
LUM|(CHEV) Lumina, Chevrolet
MIA|(MAZD) Miata (MX5), Merlot Mica (Miata), Mazda
NUB|(DAEW) Nubira, Daewoo
BER|(ALFA) Berlina, Alfa Romeo; (BORG) Beretta, Borgward; (CHEV) Beretta, Chevrolet; (LNCI) Berlina, Lancia; (SIM) Bertone, Simca
KAL|(PANE) Killeta, Panther Westwinds, Ltd.
610|(DATS) 610, Datsun
BIT|(MASE) Biturbo, Maserati
REK|(OPEL) Rekord, Opel (imported by Buick)
R15|(DODG) Ram 1500 (pickup), Dodge; (RENA) R-15, Renault
FOR|(SOLE) Force, Solectria; (SUBA) Forrester, Subaru; (SUZI) Forsa, Suzuki
CVT|(CHEV) Corvette, Chevrolet
FAB|(SKOD) Fabia, Skoda
C43|(MERZ) C43, Mercedes-Benz
100|(AUDI) 100, Audi; (AUHE) 100 Series, Austin-Healy; (DODG) A 100 Compact, Dodge; (ENGF) 100 E Series, English Ford (British); (NSU) 1000, Nsu Prinz; (SIM) 1000 & 1000GL, Simca; (SUBA) 100 Series, Subaru
630|(BMW) 630csi, BMW
RAD|Raider
R5|(RENA) R-5, Renault
EST|(BUIC) Estate Wagon, Buick; (CHEV) Estate Wagon, Chevrolet; (RENA) Estafette, Renault; (SUZI) Esteem, Suzuki
WES|(AUST) Westminster, Austin
LAF|(NASH) Lafayette, Nash
SOR|(KIA) Sorrento, Kia
RKY|(DAIH) Rocky, Daihatsu
3TI|(BMW) 318ti, BMW
INV|(ACAD) Invader Series, Acadian (GM of Canada); (BUIC) Invicta, Buick
VIX|(TVR) Vixen, TVR
96|(SAA) 96, Saab
RX8|(MAZD) RX8, Mazda
GRT|(SPEC) Go-Carts
J20|(JEEP) J-20, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) J-20, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) J-20, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (PONT) J2000, Pontiac
940|(VOLV) 940, Volvo
RLY|(GMC) Rally, General Motors Corp.; (SAT) Relay, Saturn
LHS|(CHRY) LHS, Chrysler
XJC|(JAGU) XJC, Jaguar
CL|(ACUR) CL (sport coupe), Acura
110|(AUST) 1100, Austin; (DATS) 110, Datsun; (FIAT) 1100 - D or R, Fiat; (MORR) 1100, Morris; (NSU) 110 Type, Nsu Prinz; (SUBA) 1100 Series, Subaru
BAR|(FERR) Barchetta (or F130), F130 (Barchetta), Ferrari; (PLYM) Barracuda, Plymouth
45|(ROV) Rover 45, Rover
MDX|(ACUR) MDX, Acura
645|(BMW) 645, BMW
L45|(LEXS) LX450 (luxury sport utility), Lexus
RS4|RS4
GIU|(ALFA) Giulia, Alfa Romeo
CRK|(PLYM) Cricket (imported), Plymouth
FIR|(VAUX) Firenza, Vauxhall
CUS|(IMPE) Custom, Imperial (for vehicle years 1955-1983, use VMA/IMPE; for vehicle years prior to 1955 and vehicle years 1990-1993, see make Chrysler); (CHEC) Custom, Checker; (DESO) Custom, DeSoto; (FORD) Custom, Ford (see English, French, German, and Italian Ford); (LINC) Custom, Lincoln-Continental; (MERC) Custom, Mercury; (OLDS) Custom, Oldsmobile; (PONT) Custom, Pontiac; (RAMB) Custom, Rambler (mfd. prior to 1966; 1966 and later Ramblers - see make American Motors)
LS6|(LINC) LS6, Lincoln-Continental
KR1|(MESS) KR201, Messerschmitt
G47|(LEXS) GX470, Lexus
MIR|(DODG) Mirada, Dodge; (MITS) Mirage, Mitsubishi
JET|(HUDS) Jet, Hudson; (AERO) Jet Propelled; (MUNT) Jet, Muntz; (VOLK) Jetta, Volkswagen
HGH|(TOYT) Highlander (beginning vehicle year 2001), Toyota
MPV|(MAZD) MPV, Mazda
FIT|Fit
SPY|Spyder
LEC|(RENA) Le Car, Renault
SHM|(MASE) Shamal, Maserati
CAN|(ACAD) Canso Series, Acadian (GM of Canada)
XR4|(MERK) XR4Ti, Merkur
308|(FERR) 308, Ferrari
GST|(BEJE) Gang Star, Beijing Jeep
AZU|(BENT) Azure, Bentley
XA|(SCIO) XA, Scion
PUR|(PONT) Pursuit, Pontiac
MK6|(LINC) Mark VI, Lincoln-Continental
405|(PEUG) 405, Peugeot
SLV|(CHEV) Silverado, Chevrolet
164|(ALFA) 164, Alfa Romeo; (VOLV) 164 Series, Volvo
810|(DATS) 810, Datsun
BRO|(BENT) Brooklands, Bentley; (CADI) Brougham, Cadillac; (FORD) Bronco/Bronco II, Ford (see English, French, German, and Italian Ford); (MERC) Brougham, Mercury
V90|(VOLV) V90, Volvo
SAF|(GMC) Safari, General Motors Corp.; (PONT) Safari, Pontiac
JTF|(OLDS) Jetfire, Oldsmobile
NEW|(CHRY) Newport, Chrysler
TBR|(BENT) Turbo R, Bentley
AXX|(NISS) Axxess, Nissan
TR7|(TRIU) TR7, Triumph
VIP|(DODG) Viper, Dodge; (PLYM) Vip, Plymouth
DIP|(DODG) Diplomat, Dodge
61|(CADI) 61 Series, Cadillac
ALI|(AMER) Alliance, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
LN7|(MERC) LN7, Mercury
AS4|(AUDI) S4, Audi
GMQ|Grand Marquis
MR2|(TOYT) MR2, Toyota
